n,time,FLOPs
374,1.25344e+08,2.50082e+09
376,1.24913e+08,2.54995e+09
378,1.27193e+08,2.54441e+09
380,1.28787e+08,2.55305e+09
382,1.27031e+08,2.62944e+09
384,1.27246e+08,2.66646e+09
386,1.27158e+08,2.71023e+09
388,1.2561e+08,2.78652e+09
390,1.24674e+08,2.85111e+09
392,1.2635e+08,2.8568e+09
394,1.25199e+08,2.92744e+09
396,1.26688e+08,2.93732e+09
398,1.27574e+08,2.96138e+09
400,1.30115e+08,2.94755e+09
402,1.26428e+08,3.07927e+09
404,1.24776e+08,3.16684e+09
406,1.24035e+08,3.23334e+09
408,1.25747e+08,3.2367e+09
410,1.24457e+08,3.31859e+09
412,1.26989e+08,3.30028e+09
414,1.28249e+08,3.31569e+09
416,1.26273e+08,3.41664e+09
418,1.2512e+08,3.49812e+09
420,1.25392e+08,3.54089e+09
422,1.26982e+08,3.54674e+09
424,1.3062e+08,3.49725e+09
426,1.26942e+08,3.64977e+09
428,1.2848e+08,3.65713e+09
430,1.25794e+08,3.78783e+09
432,1.26342e+08,3.8243e+09
434,1.24754e+08,3.92703e+09
436,1.287e+08,3.85952e+09
438,1.27354e+08,3.95425e+09
440,1.24352e+08,4.10546e+09
442,1.27818e+08,4.04888e+09
444,1.27014e+08,4.13008e+09
446,1.27036e+08,4.18544e+09
448,1.26233e+08,4.26903e+09
450,1.24293e+08,4.394e+09
452,1.24327e+08,4.45164e+09
454,1.24398e+08,4.50846e+09
456,1.24176e+08,4.5765e+09
458,1.25032e+08,4.60525e+09
460,1.24285e+08,4.69391e+09
462,1.23552e+08,4.78364e+09
464,1.24485e+08,4.8097e+09
466,1.26718e+08,4.78636e+09
468,1.27357e+08,4.82394e+09
470,1.27149e+08,4.89407e+09
472,1.26089e+08,4.99848e+09
474,1.27648e+08,5.00052e+09
476,1.25401e+08,5.15483e+09
478,1.28048e+08,5.11219e+09
480,1.28591e+08,5.15478e+09
482,1.27297e+08,5.27259e+09
484,1.287e+08,5.28033e+09
486,1.24656e+08,5.51949e+09
488,1.24386e+08,5.60009e+09
490,1.26567e+08,5.57154e+09
492,1.23615e+08,5.77477e+09
494,1.25343e+08,5.76492e+09
496,1.24488e+08,5.87531e+09
498,1.27137e+08,5.8228e+09
500,1.27519e+08,5.87558e+09
502,1.2996e+08,5.83473e+09
504,1.26769e+08,6.05341e+09
506,1.25284e+08,6.19839e+09
508,1.26431e+08,6.21527e+09
510,1.25931e+08,6.314e+09
512,1.26744e+08,6.34758e+09
514,8.94127e+08,9.10371e+08
516,9.04164e+08,9.10819e+08
518,9.10952e+08,9.14589e+08
520,9.0905e+08,9.27162e+08
522,8.89696e+08,9.58308e+08
524,8.86672e+08,9.72674e+08
526,9.00027e+08,9.69259e+08
528,9.05814e+08,9.74098e+08
530,8.77868e+08,1.01658e+09
532,8.76842e+08,1.02933e+09
534,8.75292e+08,1.04283e+09
536,8.76801e+08,1.05278e+09
538,8.82559e+08,1.05767e+09
540,8.76482e+08,1.07693e+09
542,8.79234e+08,1.08553e+09
544,8.75837e+08,1.10186e+09
546,8.77095e+08,1.11246e+09
548,8.79429e+08,1.12175e+09
550,8.77197e+08,1.13696e+09
552,8.75861e+08,1.15117e+09
554,8.78321e+08,1.16047e+09
556,8.8217e+08,1.16797e+09
558,8.7822e+08,1.18594e+09
560,8.87928e+08,1.18563e+09
562,8.77394e+08,1.21277e+09
564,8.76926e+08,1.22642e+09
566,8.76719e+08,1.23981e+09
568,8.79209e+08,1.24946e+09
570,8.80202e+08,1.26128e+09
572,8.84162e+08,1.2689e+09
574,8.74441e+08,1.29652e+09
576,8.75054e+08,1.3092e+09
578,8.86461e+08,1.30587e+09
580,8.76249e+08,1.33485e+09
582,8.76871e+08,1.34776e+09
584,8.80058e+08,1.35677e+09
586,8.80669e+08,1.36981e+09
588,8.77856e+08,1.38832e+09
590,8.79191e+08,1.40041e+09
592,8.76374e+08,1.41925e+09
594,8.77168e+08,1.43239e+09
596,8.79916e+08,1.4424e+09
598,8.79907e+08,1.45698e+09
600,8.75059e+08,1.47981e+09
602,8.79288e+08,1.48747e+09
604,8.77943e+08,1.50465e+09
606,8.82464e+08,1.51187e+09
608,8.77716e+08,1.53515e+09
610,8.80953e+08,1.54466e+09
612,8.79964e+08,1.56166e+09
614,8.77714e+08,1.58106e+09
616,8.80321e+08,1.59184e+09
618,8.78171e+08,1.61134e+09
620,8.80018e+08,1.62362e+09
622,8.76697e+08,1.6456e+09
624,8.81109e+08,1.65321e+09
626,9.06335e+08,1.6227e+09
628,9.12082e+08,1.62799e+09
630,9.14042e+08,1.64007e+09
632,8.94881e+08,1.69119e+09
634,8.97819e+08,1.70172e+09
636,8.94803e+08,1.72367e+09
638,8.95244e+08,1.73913e+09
640,8.74542e+08,1.7971e+09
642,8.78813e+08,1.80518e+09
644,8.78823e+08,1.82209e+09
646,8.74364e+08,1.8485e+09
648,8.81355e+08,1.85093e+09
650,8.80656e+08,1.86961e+09
652,8.76739e+08,1.89535e+09
654,8.8046e+08,1.90477e+09
656,8.76455e+08,1.93109e+09
658,8.8041e+08,1.94005e+09
660,8.74883e+08,1.97017e+09
662,8.79414e+08,1.9779e+09
664,8.75518e+08,2.00476e+09
666,8.80468e+08,2.01157e+09
668,8.76409e+08,2.03915e+09
670,8.81474e+08,2.0457e+09
672,8.78792e+08,2.07038e+09
674,8.81203e+08,2.08321e+09
676,8.78117e+08,2.1092e+09
678,8.80313e+08,2.12267e+09
680,8.76718e+08,2.1503e+09
682,8.81934e+08,2.1565e+09
684,8.77514e+08,2.18649e+09
686,8.81249e+08,2.19638e+09
688,8.76902e+08,2.22664e+09
690,8.75659e+08,2.24931e+09
692,8.80743e+08,2.25583e+09
694,8.79074e+08,2.27977e+09
696,8.83768e+08,2.28733e+09
698,8.82238e+08,2.31111e+09
700,8.75967e+08,2.34772e+09
702,8.80073e+08,2.35686e+09
704,8.78378e+08,2.38166e+09
706,8.89668e+08,2.37154e+09
708,8.7592e+08,2.42929e+09
710,8.80006e+08,2.43857e+09
712,8.8077e+08,2.45711e+09
714,8.76152e+08,2.49093e+09
716,8.84764e+08,2.48748e+09
718,8.79233e+08,2.52417e+09
720,8.76448e+08,2.55341e+09
722,8.81306e+08,2.56056e+09
724,8.82169e+08,2.57938e+09
726,8.78046e+08,2.61303e+09
728,8.8173e+08,2.62368e+09
730,8.78011e+08,2.65658e+09
732,8.82181e+08,2.66582e+09
734,8.82235e+08,2.68757e+09
736,8.7875e+08,2.72035e+09
738,8.78878e+08,2.74219e+09
740,8.79517e+08,2.76254e+09
742,8.78125e+08,2.78942e+09
744,8.78119e+08,2.81206e+09
746,8.85682e+08,2.8106e+09
748,8.82209e+08,2.84442e+09
750,8.78752e+08,2.87859e+09
752,8.79159e+08,2.90034e+09
754,8.81883e+08,2.91452e+09
756,8.77859e+08,2.95124e+09
758,8.7928e+08,2.96992e+09
760,8.79933e+08,2.99128e+09
762,8.77904e+08,3.02193e+09
764,8.8126e+08,3.03419e+09
766,8.77042e+08,3.0728e+09
768,8.80101e+08,3.08617e+09
770,8.7673e+08,3.12231e+09
772,8.82277e+08,3.12692e+09
774,8.79344e+08,3.1618e+09
776,8.8116e+08,3.17982e+09
778,8.76053e+08,3.22315e+09
780,8.8127e+08,3.22885e+09
782,8.82661e+08,3.24863e+09
784,8.79333e+08,3.28601e+09
786,8.78716e+08,3.31355e+09
788,8.77251e+08,3.34449e+09
790,8.81474e+08,3.35388e+09
792,8.82987e+08,3.37363e+09
794,8.77224e+08,3.4216e+09
796,8.82484e+08,3.42697e+09
798,8.80196e+08,3.46185e+09
800,8.78266e+08,3.49562e+09
802,8.7787e+08,3.52349e+09
804,8.83007e+08,3.52927e+09
806,8.83296e+08,3.55452e+09
808,8.78843e+08,3.59919e+09
810,8.83283e+08,3.60777e+09
812,8.77517e+08,3.65844e+09
814,8.83122e+08,3.66215e+09
