n,time,FLOPs
190,8.72382e+07,9.45969e+08
191,8.94033e+07,9.37699e+08
192,9.27821e+07,9.17804e+08
193,9.45143e+07,9.15123e+08
194,9.39438e+07,9.35053e+08
195,9.50025e+07,9.38993e+08
196,9.7601e+07,9.28115e+08
197,9.78591e+07,9.39896e+08
198,9.87091e+07,9.46052e+08
199,9.98616e+07,9.49362e+08
200,9.84435e+07,9.77616e+08
201,1.01924e+08,9.58454e+08
202,1.03422e+08,9.58727e+08
203,1.04837e+08,9.59891e+08
204,1.06002e+08,9.63431e+08
205,1.07559e+08,9.63501e+08
206,1.10588e+08,9.50881e+08
207,1.09678e+08,9.72797e+08
208,1.16569e+08,9.28602e+08
209,1.1429e+08,9.60839e+08
210,1.15122e+08,9.67643e+08
211,1.17139e+08,9.64615e+08
212,1.20044e+08,9.54711e+08
213,1.19943e+08,9.69087e+08
214,1.21777e+08,9.67991e+08
215,1.25219e+08,9.54627e+08
216,1.26278e+08,9.59882e+08
217,1.27484e+08,9.64058e+08
218,1.30089e+08,9.57863e+08
219,1.31223e+08,9.62709e+08
220,1.33648e+08,9.58239e+08
221,1.34576e+08,9.64658e+08
222,1.40488e+08,9.36652e+08
223,1.37463e+08,9.7025e+08
224,1.41476e+08,9.55459e+08
225,1.42174e+08,9.63547e+08
226,1.44858e+08,9.58347e+08
227,1.46866e+08,9.5784e+08
228,1.50122e+08,9.49493e+08
229,1.48966e+08,9.695e+08
230,1.51192e+08,9.67782e+08
231,1.60438e+08,9.23949e+08
232,1.58372e+08,9.48205e+08
233,1.60867e+08,9.45611e+08
234,1.61759e+08,9.5255e+08
235,1.61381e+08,9.67063e+08
236,1.62965e+08,9.69933e+08
237,1.66025e+08,9.64201e+08
238,1.67811e+08,9.6606e+08
239,1.71845e+08,9.55313e+08
240,1.72576e+08,9.63246e+08
241,1.74751e+08,9.6319e+08
242,1.80922e+08,9.41958e+08
243,1.81888e+08,9.48612e+08
244,1.82675e+08,9.56224e+08
245,1.91692e+08,9.22488e+08
246,1.89183e+08,9.46209e+08
247,1.90872e+08,9.49311e+08
248,1.91764e+08,9.5641e+08
249,1.98841e+08,9.33565e+08
250,1.96012e+08,9.58487e+08
251,1.96332e+08,9.68445e+08
252,2.06933e+08,9.29854e+08
253,2.09909e+08,9.27617e+08
254,2.10071e+08,9.37932e+08
255,2.09692e+08,9.50758e+08
256,2.17891e+08,9.25781e+08
257,2.13533e+08,9.55784e+08
258,2.22187e+08,9.29316e+08
259,2.22887e+08,9.37201e+08
260,2.20722e+08,9.57394e+08
261,2.28986e+08,9.33524e+08
262,2.31103e+08,9.35637e+08
263,2.30669e+08,9.48166e+08
264,2.35467e+08,9.39472e+08
265,2.37877e+08,9.40556e+08
266,2.36465e+08,9.5692e+08
267,2.3695e+08,9.65763e+08
268,2.37172e+08,9.75737e+08
269,2.40225e+08,9.74149e+08
270,2.46213e+08,9.61091e+08
271,2.47041e+08,9.68545e+08
272,2.57253e+08,9.40427e+08
273,2.62777e+08,9.30842e+08
274,2.64625e+08,9.34532e+08
275,2.58492e+08,9.67211e+08
276,2.64858e+08,9.54294e+08
277,2.72792e+08,9.36639e+08
278,2.72244e+08,9.48718e+08
279,2.76727e+08,9.43451e+08
280,2.80343e+08,9.41328e+08
281,2.82447e+08,9.44355e+08
282,2.80253e+08,9.61941e+08
283,2.79493e+08,9.74848e+08
284,2.88054e+08,9.55931e+08
285,2.92894e+08,9.50094e+08
286,2.99784e+08,9.38057e+08
287,2.98598e+08,9.5169e+08
288,3.08051e+08,9.32158e+08
289,2.97658e+08,9.74782e+08
290,3.01871e+08,9.71186e+08
291,3.07905e+08,9.62031e+08
292,3.13545e+08,9.54493e+08
293,3.15086e+08,9.5961e+08
294,3.27441e+08,9.32886e+08
295,3.20715e+08,9.62196e+08
296,3.30986e+08,9.41847e+08
297,3.34833e+08,9.40487e+08
298,3.27189e+08,9.72208e+08
299,3.35275e+08,9.58339e+08
300,3.34847e+08,9.6922e+08
301,3.46926e+08,9.44854e+08
302,3.44478e+08,9.6108e+08
303,3.58985e+08,9.31427e+08
304,3.56228e+08,9.47955e+08
305,3.61651e+08,9.4298e+08
306,3.68409e+08,9.34812e+08
307,3.7019e+08,9.39462e+08
308,3.64564e+08,9.63304e+08
309,3.63176e+08,9.76431e+08
310,3.68781e+08,9.70951e+08
311,3.71827e+08,9.72341e+08
312,3.77476e+08,9.67055e+08
313,3.80756e+08,9.67968e+08
314,3.88956e+08,9.56668e+08
315,3.99022e+08,9.41466e+08
316,3.89325e+08,9.74131e+08
317,3.9542e+08,9.68243e+08
318,3.99288e+08,9.67962e+08
319,4.13441e+08,9.4367e+08
320,4.35381e+08,9.04565e+08
321,4.14789e+08,9.58397e+08
