n,time,FLOPs
208,9.04567e+06,1.19667e+10
209,8.80436e+06,1.24727e+10
210,9.05336e+06,1.23044e+10
211,9.28507e+06,1.21695e+10
212,9.77054e+06,1.17299e+10
213,9.82683e+06,1.18284e+10
214,9.20285e+06,1.2809e+10
215,9.44835e+06,1.26517e+10
216,9.54507e+06,1.26989e+10
217,1.01472e+07,1.21119e+10
218,9.9456e+06,1.25289e+10
219,1.03484e+07,1.22076e+10
220,1.09789e+07,1.16648e+10
221,1.08942e+07,1.19164e+10
222,1.04811e+07,1.25548e+10
223,1.11138e+07,1.20006e+10
224,1.03495e+07,1.30609e+10
225,1.0535e+07,1.30035e+10
226,1.10281e+07,1.25883e+10
227,1.09944e+07,1.2795e+10
228,1.16307e+07,1.22555e+10
229,1.19624e+07,1.2073e+10
230,1.21688e+07,1.20243e+10
231,1.21508e+07,1.21998e+10
232,1.24812e+07,1.20316e+10
233,1.25042e+07,1.21654e+10
234,1.3926e+07,1.10645e+10
235,1.27333e+07,1.22565e+10
236,1.32024e+07,1.19725e+10
237,1.23221e+07,1.29914e+10
238,1.29146e+07,1.25529e+10
239,1.2621e+07,1.30074e+10
240,1.26964e+07,1.3093e+10
241,1.38956e+07,1.21131e+10
242,1.31697e+07,1.29404e+10
243,1.40529e+07,1.2278e+10
244,1.38027e+07,1.26554e+10
245,1.45803e+07,1.21282e+10
246,1.43176e+07,1.25025e+10
247,1.50222e+07,1.2062e+10
248,1.50332e+07,1.22e+10
249,1.50209e+07,1.23582e+10
250,1.53993e+07,1.22002e+10
251,1.50016e+07,1.26745e+10
252,1.49151e+07,1.29008e+10
253,1.59136e+07,1.22358e+10
254,1.53182e+07,1.28626e+10
255,1.60935e+07,1.2388e+10
256,1.5811e+07,1.27582e+10
257,1.62098e+07,1.25907e+10
258,1.62375e+07,1.27164e+10
259,1.6516e+07,1.26478e+10
260,1.70592e+07,1.23873e+10
261,1.69922e+07,1.25801e+10
262,1.71595e+07,1.26011e+10
263,1.72225e+07,1.26992e+10
264,1.75343e+07,1.26161e+10
265,1.78051e+07,1.25659e+10
266,1.79484e+07,1.26071e+10
267,1.79867e+07,1.27226e+10
268,1.98101e+07,1.16818e+10
269,1.96371e+07,1.1917e+10
270,1.97765e+07,1.19654e+10
271,2.00616e+07,1.19268e+10
272,1.98189e+07,1.22069e+10
273,2.11639e+07,1.15576e+10
274,2.05381e+07,1.20411e+10
275,2.15546e+07,1.15992e+10
276,2.08695e+07,1.21111e+10
277,2.13936e+07,1.19432e+10
278,2.14491e+07,1.20417e+10
279,2.28832e+07,1.14092e+10
280,2.2991e+07,1.14782e+10
281,2.37302e+07,1.12401e+10
282,2.40607e+07,1.12044e+10
283,2.47206e+07,1.10217e+10
284,2.3624e+07,1.16559e+10
285,2.35175e+07,1.18327e+10
286,2.40522e+07,1.16919e+10
287,2.57821e+07,1.10221e+10
288,2.57048e+07,1.11712e+10
289,2.48561e+07,1.16733e+10
290,2.47149e+07,1.18622e+10
291,2.58639e+07,1.14528e+10
292,2.59086e+07,1.15512e+10
293,2.67439e+07,1.13057e+10
294,2.55983e+07,1.1933e+10
295,2.69089e+07,1.1468e+10
296,2.61588e+07,1.19171e+10
297,2.71413e+07,1.16025e+10
298,2.71207e+07,1.17289e+10
299,2.71452e+07,1.18366e+10
300,2.80053e+07,1.15885e+10
301,2.78643e+07,1.1764e+10
302,2.72187e+07,1.21634e+10
303,2.86044e+07,1.16894e+10
304,2.73797e+07,1.23335e+10
305,2.86463e+07,1.19048e+10
306,2.84948e+07,1.20862e+10
307,2.8494e+07,1.22053e+10
308,2.87768e+07,1.22038e+10
309,3.05986e+07,1.15893e+10
310,3.05161e+07,1.17338e+10
311,3.11804e+07,1.15952e+10
312,3.03875e+07,1.20128e+10
313,3.10683e+07,1.18629e+10
314,3.08676e+07,1.20547e+10
315,3.26948e+07,1.14901e+10
316,3.22244e+07,1.17691e+10
317,3.30847e+07,1.15722e+10
318,3.29142e+07,1.17425e+10
319,3.30646e+07,1.17997e+10
320,3.26519e+07,1.20615e+10
321,3.48602e+07,1.14036e+10
322,3.39852e+07,1.18068e+10
323,3.49918e+07,1.15743e+10
324,3.42041e+07,1.19511e+10
325,3.61958e+07,1.13983e+10
326,3.49305e+07,1.19205e+10
327,3.63121e+07,1.15727e+10
328,3.68225e+07,1.15173e+10
329,3.85964e+07,1.10887e+10
