n,time,FLOPs
209,5.84344e+06,1.87927e+10
210,5.68003e+06,1.9612e+10
211,6.09495e+06,1.8539e+10
212,6.70339e+06,1.70969e+10
213,6.31581e+06,1.84039e+10
214,6.01876e+06,1.95853e+10
215,6.39845e+06,1.86823e+10
216,7.02327e+06,1.72587e+10
217,6.54387e+06,1.87813e+10
218,6.29691e+06,1.97887e+10
219,6.75146e+06,1.87114e+10
220,7.60339e+06,1.68433e+10
221,6.93126e+06,1.87295e+10
222,6.6833e+06,1.96891e+10
223,7.14202e+06,1.86744e+10
224,7.85183e+06,1.72156e+10
225,7.33782e+06,1.86692e+10
226,7.02264e+06,1.97682e+10
227,7.50291e+06,1.87493e+10
228,8.26266e+06,1.72511e+10
229,7.68554e+06,1.87915e+10
230,7.54242e+06,1.93998e+10
231,7.93431e+06,1.8683e+10
232,8.68804e+06,1.72846e+10
233,8.14404e+06,1.86784e+10
234,7.82736e+06,1.96852e+10
235,8.4154e+06,1.85453e+10
236,9.18462e+06,1.72098e+10
237,8.54412e+06,1.87359e+10
238,8.20354e+06,1.97616e+10
239,8.75104e+06,1.87596e+10
240,9.60904e+06,1.72997e+10
241,8.9524e+06,1.88015e+10
242,8.60946e+06,1.97946e+10
243,9.35283e+06,1.8448e+10
244,1.03056e+07,1.69499e+10
245,9.49445e+06,1.8625e+10
246,9.14756e+06,1.95687e+10
247,9.71845e+06,1.86446e+10
248,1.06566e+07,1.72104e+10
249,1.00453e+07,1.84794e+10
250,9.49339e+06,1.97901e+10
251,1.01374e+07,1.8756e+10
252,1.11716e+07,1.72239e+10
253,1.03514e+07,1.88105e+10
254,9.96061e+06,1.97811e+10
255,1.07276e+07,1.85845e+10
256,1.26527e+07,1.59428e+10
257,1.09302e+07,1.86723e+10
258,1.15192e+07,1.79249e+10
259,1.21878e+07,1.71393e+10
260,1.38022e+07,1.53104e+10
261,1.22214e+07,1.74909e+10
262,1.19786e+07,1.80512e+10
263,1.22004e+07,1.79267e+10
264,1.41118e+07,1.56759e+10
265,1.28237e+07,1.74471e+10
266,1.19248e+07,1.89754e+10
267,1.2843e+07,1.78181e+10
268,1.37292e+07,1.68558e+10
269,1.24879e+07,1.87394e+10
270,1.20977e+07,1.95602e+10
271,1.38261e+07,1.73058e+10
272,1.50503e+07,1.60747e+10
273,1.49746e+07,1.63346e+10
274,1.40521e+07,1.75988e+10
275,1.48014e+07,1.68914e+10
276,1.65471e+07,1.52747e+10
277,1.43619e+07,1.77907e+10
278,1.471e+07,1.75583e+10
279,1.48638e+07,1.75647e+10
280,1.70388e+07,1.54879e+10
281,1.54653e+07,1.72471e+10
282,1.42618e+07,1.89026e+10
283,1.51015e+07,1.80421e+10
284,1.66836e+07,1.65048e+10
285,1.52676e+07,1.82267e+10
286,1.43376e+07,1.96138e+10
287,1.52228e+07,1.86676e+10
288,1.81816e+07,1.57935e+10
289,1.64519e+07,1.76364e+10
290,1.61224e+07,1.81842e+10
291,1.80802e+07,1.63834e+10
292,1.98212e+07,1.50988e+10
293,1.82172e+07,1.65975e+10
294,1.61572e+07,1.89058e+10
295,1.72361e+07,1.79037e+10
296,2.05729e+07,1.51529e+10
297,1.86154e+07,1.69164e+10
298,1.82444e+07,1.74352e+10
299,1.99737e+07,1.60865e+10
300,2.12069e+07,1.53035e+10
301,1.97309e+07,1.66133e+10
302,1.77269e+07,1.86762e+10
303,1.88752e+07,1.77147e+10
304,2.04188e+07,1.65381e+10
305,1.86726e+07,1.82637e+10
306,1.82181e+07,1.89039e+10
307,2.03302e+07,1.71065e+10
308,2.27162e+07,1.54597e+10
309,2.08064e+07,1.70436e+10
310,2.0288e+07,1.76493e+10
311,2.14261e+07,1.68739e+10
312,2.20582e+07,1.6549e+10
313,2.07255e+07,1.77829e+10
314,1.94543e+07,1.91269e+10
315,2.10061e+07,1.78836e+10
316,2.16472e+07,1.75197e+10
317,1.98992e+07,1.92401e+10
318,2.06631e+07,1.87047e+10
319,2.25939e+07,1.7268e+10
320,2.4941e+07,1.57905e+10
321,2.32262e+07,1.71157e+10
322,2.10016e+07,1.9106e+10
323,2.2807e+07,1.77579e+10
324,2.42772e+07,1.68379e+10
325,2.29038e+07,1.80132e+10
326,2.18833e+07,1.90277e+10
327,2.29449e+07,1.83148e+10
328,2.74889e+07,1.54279e+10
329,2.57819e+07,1.66002e+10
330,2.52836e+07,1.70821e+10
331,2.6343e+07,1.65445e+10
332,2.96272e+07,1.48442e+10
333,2.71899e+07,1.63214e+10
334,2.60115e+07,1.72149e+10
335,2.9204e+07,1.54711e+10
336,3.30357e+07,1.37994e+10
337,3.08773e+07,1.48962e+10
338,2.85956e+07,1.62284e+10
339,3.17574e+07,1.47427e+10
340,3.52742e+07,1.33906e+10
341,3.23061e+07,1.47502e+10
342,3.05562e+07,1.57324e+10
343,3.31083e+07,1.46474e+10
344,3.59355e+07,1.36133e+10
345,3.5263e+07,1.39942e+10
346,3.2458e+07,1.53361e+10
347,3.51416e+07,1.42881e+10
348,3.97123e+07,1.27532e+10
349,3.61461e+07,1.41325e+10
350,3.52111e+07,1.46328e+10
351,3.79875e+07,1.36798e+10
352,4.29399e+07,1.22058e+10
353,3.99327e+07,1.32371e+10
354,3.80402e+07,1.4014e+10
355,4.10256e+07,1.31046e+10
356,4.66848e+07,1.16136e+10
357,4.32897e+07,1.26302e+10
358,4.20206e+07,1.31212e+10
359,4.43599e+07,1.25337e+10
360,4.99909e+07,1.1215e+10
361,4.61157e+07,1.2259e+10
362,4.33955e+07,1.3136e+10
363,4.78065e+07,1.2023e+10
364,5.25762e+07,1.10228e+10
365,5.08181e+07,1.14984e+10
366,4.96677e+07,1.18616e+10
367,5.2344e+07,1.13476e+10
368,5.91052e+07,1.01318e+10
369,5.57119e+07,1.08368e+10
370,5.57519e+07,1.09172e+10
371,4.41202e+07,1.39075e+10
372,6.02395e+07,1.02686e+10
373,5.52149e+07,1.12936e+10
374,5.40265e+07,1.16351e+10
375,5.87229e+07,1.07906e+10
376,6.55205e+07,9.74866e+09
377,6.05797e+07,1.0628e+10
378,5.81796e+07,1.11547e+10
379,6.26175e+07,1.04466e+10
380,6.7274e+07,9.80068e+09
381,6.41653e+07,1.03568e+10
382,5.99429e+07,1.11738e+10
383,6.44781e+07,1.04696e+10
384,7.18912e+07,9.46377e+09
385,6.74271e+07,1.01693e+10
386,6.56172e+07,1.05314e+10
387,6.93957e+07,1.00356e+10
388,7.46276e+07,9.40452e+09
389,7.3324e+07,9.64588e+09
390,7.00191e+07,1.01792e+10
391,7.46631e+07,9.61967e+09
392,8.02476e+07,9.01905e+09
393,7.55323e+07,9.65559e+09
394,7.07555e+07,1.03863e+10
395,7.42147e+07,9.97774e+09
396,7.88538e+07,9.4622e+09
397,7.68022e+07,9.78872e+09
398,7.53879e+07,1.00479e+10
399,7.91874e+07,9.63801e+09
400,8.5572e+07,8.98612e+09
401,8.06192e+07,9.60986e+09
402,7.58325e+07,1.0293e+10
403,8.15059e+07,9.64818e+09
404,8.78866e+07,9.01446e+09
405,8.41739e+07,9.4821e+09
406,8.08593e+07,9.94406e+09
407,8.51419e+07,9.51381e+09
408,9.17735e+07,8.89152e+09
409,8.73219e+07,9.41366e+09
410,8.43209e+07,9.82035e+09
411,9.16909e+07,9.09722e+09
412,9.72592e+07,8.63911e+09
413,9.25992e+07,9.14007e+09
414,9.02307e+07,9.44827e+09
415,9.46578e+07,9.07177e+09
416,1.00685e+08,8.59053e+09
417,9.55707e+07,9.11559e+09
418,9.19571e+07,9.5421e+09
419,9.52463e+07,9.27883e+09
420,9.99112e+07,8.90905e+09
421,9.9359e+07,9.02268e+09
422,9.57464e+07,9.42997e+09
423,1.01138e+08,8.9909e+09
424,1.06233e+08,8.62051e+09
425,1.02424e+08,9.00444e+09
426,9.81514e+07,9.46287e+09
427,1.0555e+08,8.86165e+09
428,1.09124e+08,8.63174e+09
429,1.07137e+08,8.85363e+09
430,1.03126e+08,9.26237e+09
431,1.07998e+08,8.90635e+09
432,1.14514e+08,8.45817e+09
433,1.11759e+08,8.72694e+09
434,1.07498e+08,9.13587e+09
435,1.11354e+08,8.88061e+09
436,1.16771e+08,8.52718e+09
437,1.13488e+08,8.83431e+09
438,1.11571e+08,9.04793e+09
439,1.16961e+08,8.69014e+09
440,1.20957e+08,8.46059e+09
441,1.16333e+08,8.85696e+09
442,1.11472e+08,9.30619e+09
443,1.20043e+08,8.70054e+09
444,1.24655e+08,8.43548e+09
445,1.21148e+08,8.73839e+09
446,1.15239e+08,9.24851e+09
447,1.21952e+08,8.79835e+09
448,1.26707e+08,8.52506e+09
449,1.24064e+08,8.76513e+09
450,1.19589e+08,9.15399e+09
451,1.25107e+08,8.80869e+09
452,1.30289e+08,8.51471e+09
453,1.26376e+08,8.83671e+09
454,1.2331e+08,9.11654e+09
455,1.29859e+08,8.71406e+09
456,1.33087e+08,8.55885e+09
457,1.30835e+08,8.76353e+09
458,1.25773e+08,9.17624e+09
459,1.32591e+08,8.76149e+09
460,1.38688e+08,8.43118e+09
461,1.36567e+08,8.61806e+09
462,1.32095e+08,8.96791e+09
463,1.38685e+08,8.59734e+09
464,1.42646e+08,8.41287e+09
465,1.39706e+08,8.64556e+09
466,1.36014e+08,8.93758e+09
467,1.4324e+08,8.54146e+09
468,1.5207e+08,8.09726e+09
469,1.46666e+08,8.44955e+09
470,1.41909e+08,8.78871e+09
471,1.50491e+08,8.34053e+09
472,1.54219e+08,8.19088e+09
473,1.50797e+08,8.43004e+09
474,1.45349e+08,8.80162e+09
475,1.53106e+08,8.40863e+09
476,1.59155e+08,8.14028e+09
477,1.53469e+08,8.49515e+09
478,1.49404e+08,8.78129e+09
479,1.59222e+08,8.29157e+09
480,1.63422e+08,8.1292e+09
481,1.50728e+08,8.86896e+09
482,1.55011e+08,8.67779e+09
483,1.65856e+08,8.16093e+09
484,1.66283e+08,8.19066e+09
485,1.64452e+08,8.33325e+09
486,1.5809e+08,8.7223e+09
487,1.68402e+08,8.23887e+09
488,1.71144e+08,8.15686e+09
489,1.68105e+08,8.35549e+09
490,1.63269e+08,8.65585e+09
491,1.70602e+08,8.3346e+09
492,1.75947e+08,8.13084e+09
493,1.72815e+08,8.32876e+09
494,1.67229e+08,8.65942e+09
495,1.75729e+08,8.29073e+09
496,1.79817e+08,8.15141e+09
497,1.75766e+08,8.38981e+09
498,1.7139e+08,8.65607e+09
499,1.79745e+08,8.3035e+09
500,1.84052e+08,8.15802e+09
501,1.80708e+08,8.35893e+09
502,1.77972e+08,8.53834e+09
503,1.84896e+08,8.26777e+09
504,1.8908e+08,8.13312e+09
505,1.85298e+08,8.34861e+09
506,1.79779e+08,8.65613e+09
507,1.87704e+08,8.33987e+09
508,1.93253e+08,8.14841e+09
509,1.89878e+08,8.34229e+09
510,1.83943e+08,8.66232e+09
511,1.93894e+08,8.26618e+09
512,2.0385e+08,7.90869e+09
