n,time,FLOPs
202,1.66118e+07,5.96888e+09
203,1.69262e+07,5.94535e+09
204,1.72111e+07,5.93371e+09
205,1.75534e+07,5.9039e+09
206,1.77598e+07,5.92105e+09
207,1.80941e+07,5.89663e+09
208,1.88622e+07,5.7388e+09
209,1.87661e+07,5.85173e+09
210,1.90274e+07,5.85453e+09
211,1.93175e+07,5.84932e+09
212,1.95551e+07,5.86074e+09
213,1.98394e+07,5.85881e+09
214,2.07077e+07,5.69251e+09
215,2.0541e+07,5.81946e+09
216,2.07725e+07,5.83522e+09
217,2.10277e+07,5.84478e+09
218,2.13086e+07,5.84777e+09
219,2.17194e+07,5.81643e+09
220,2.23154e+07,5.73893e+09
221,2.23752e+07,5.80193e+09
222,2.30213e+07,5.71594e+09
223,2.32051e+07,5.74757e+09
224,3.02076e+07,4.47484e+09
225,2.41135e+07,5.6811e+09
226,2.44181e+07,5.68531e+09
227,2.47508e+07,5.68362e+09
228,2.51286e+07,5.67242e+09
229,2.55355e+07,5.65575e+09
230,2.60686e+07,5.61294e+09
231,2.67167e+07,5.54847e+09
232,2.66076e+07,5.64385e+09
233,2.70941e+07,5.61442e+09
234,2.7496e+07,5.60385e+09
235,2.78731e+07,5.59915e+09
236,2.83008e+07,5.58518e+09
237,2.87184e+07,5.57419e+09
238,2.90154e+07,5.58721e+09
239,2.95834e+07,5.54926e+09
240,3.00714e+07,5.52796e+09
241,3.02518e+07,5.56392e+09
242,3.06423e+07,5.56163e+09
243,3.11295e+07,5.54268e+09
244,3.20865e+07,5.444e+09
245,3.2346e+07,5.46694e+09
246,3.28866e+07,5.44314e+09
247,3.28825e+07,5.51044e+09
248,3.33867e+07,5.49335e+09
249,3.36381e+07,5.51847e+09
250,3.39852e+07,5.52814e+09
251,3.44739e+07,5.5154e+09
252,3.50102e+07,5.49603e+09
253,3.52797e+07,5.5192e+09
254,3.57802e+07,5.50672e+09
255,3.67043e+07,5.43169e+09
256,4.76631e+07,4.2322e+09
257,3.72846e+07,5.47388e+09
258,3.81551e+07,5.41164e+09
259,3.83272e+07,5.45018e+09
260,3.86313e+07,5.47011e+09
261,3.88436e+07,5.50319e+09
262,3.95012e+07,5.47397e+09
263,3.98556e+07,5.48762e+09
264,4.06259e+07,5.44517e+09
265,4.08807e+07,5.47292e+09
266,4.13219e+07,5.47598e+09
267,4.17685e+07,5.47871e+09
268,4.27106e+07,5.41826e+09
269,4.31027e+07,5.42925e+09
270,4.32291e+07,5.47394e+09
271,4.42534e+07,5.40683e+09
272,4.50314e+07,5.37242e+09
273,4.55253e+07,5.37293e+09
274,4.53667e+07,5.45115e+09
275,4.60976e+07,5.42363e+09
276,4.66793e+07,5.41465e+09
277,4.69671e+07,5.44014e+09
278,4.71532e+07,5.47753e+09
279,4.76726e+07,5.47649e+09
280,4.83349e+07,5.45971e+09
281,4.89066e+07,5.45387e+09
282,4.99769e+07,5.39422e+09
283,5.03487e+07,5.41151e+09
284,5.09709e+07,5.40229e+09
285,5.15774e+07,5.39532e+09
286,5.31301e+07,5.29295e+09
287,5.37825e+07,5.28375e+09
288,6.84505e+07,4.19503e+09
289,5.5118e+07,5.26419e+09
290,5.49697e+07,5.33335e+09
291,5.61958e+07,5.27111e+09
292,5.65433e+07,5.29288e+09
293,5.63234e+07,5.36829e+09
294,5.66834e+07,5.38897e+09
295,5.794e+07,5.32604e+09
296,5.87026e+07,5.31046e+09
297,5.89217e+07,5.34448e+09
298,5.89795e+07,5.39333e+09
299,6.01151e+07,5.34487e+09
300,6.05408e+07,5.36068e+09
301,6.14717e+07,5.33245e+09
302,6.1882e+07,5.35003e+09
303,6.24415e+07,5.35491e+09
304,6.38804e+07,5.28626e+09
305,6.35716e+07,5.36449e+09
306,6.32393e+07,5.44588e+09
307,6.58679e+07,5.27994e+09
308,6.69665e+07,5.24421e+09
309,6.64861e+07,5.33369e+09
310,6.73626e+07,5.31554e+09
311,6.81012e+07,5.30891e+09
312,6.86466e+07,5.31767e+09
313,7.01162e+07,5.25641e+09
314,6.92891e+07,5.37028e+09
315,7.18264e+07,5.23019e+09
316,7.16968e+07,5.28968e+09
317,7.1784e+07,5.33354e+09
318,7.26327e+07,5.32124e+09
319,7.40277e+07,5.27035e+09
320,9.09109e+07,4.33205e+09
321,7.48155e+07,5.3135e+09
322,7.52474e+07,5.3325e+09
323,7.59718e+07,5.33099e+09
324,7.66815e+07,5.33083e+09
325,7.62454e+07,5.4111e+09
326,7.73888e+07,5.38049e+09
327,7.825e+07,5.37036e+09
328,7.86085e+07,5.39504e+09
329,8.08972e+07,5.29048e+09
330,8.13312e+07,5.31035e+09
331,8.27877e+07,5.26447e+09
332,8.31393e+07,5.28984e+09
333,8.4562e+07,5.24796e+09
334,8.46235e+07,5.2915e+09
335,8.6324e+07,5.23398e+09
336,8.79792e+07,5.18161e+09
337,8.85073e+07,5.1968e+09
338,8.84104e+07,5.24892e+09
339,8.84652e+07,5.29235e+09
340,9.03083e+07,5.23032e+09
341,9.09725e+07,5.23806e+09
342,9.08067e+07,5.2939e+09
343,9.18827e+07,5.27792e+09
344,9.17905e+07,5.32954e+09
345,9.45902e+07,5.217e+09
346,9.57196e+07,5.20039e+09
347,9.65974e+07,5.19792e+09
348,9.59783e+07,5.27679e+09
349,9.89826e+07,5.16084e+09
350,9.80431e+07,5.25519e+09
351,9.86138e+07,5.26967e+09
352,1.25482e+08,4.17679e+09
353,1.03371e+08,5.11354e+09
354,1.02706e+08,5.19051e+09
355,1.05202e+08,5.11037e+09
356,1.06075e+08,5.11124e+09
357,1.04276e+08,5.24333e+09
358,1.0477e+08,5.26258e+09
359,1.0665e+08,5.21322e+09
360,1.0828e+08,5.1778e+09
361,1.09292e+08,5.17267e+09
362,1.10684e+08,5.15019e+09
363,1.12673e+08,5.10128e+09
364,1.11449e+08,5.20003e+09
365,1.1162e+08,5.23494e+09
366,1.11115e+08,5.30207e+09
367,1.15704e+08,5.13362e+09
368,1.25108e+08,4.78662e+09
369,1.1432e+08,5.28114e+09
370,1.18714e+08,5.12709e+09
371,1.23698e+08,4.96051e+09
372,1.22518e+08,5.04884e+09
373,1.23177e+08,5.06245e+09
374,1.25576e+08,5.00575e+09
375,1.25698e+08,5.04111e+09
376,1.25447e+08,5.09167e+09
377,1.24367e+08,5.17695e+09
378,1.27002e+08,5.10999e+09
379,1.28908e+08,5.07447e+09
380,1.2578e+08,5.24195e+09
381,1.29634e+08,5.12634e+09
382,1.33066e+08,5.03351e+09
383,1.29131e+08,5.22775e+09
384,1.71997e+08,3.95565e+09
385,1.34065e+08,5.11459e+09
386,1.34839e+08,5.12497e+09
387,1.36379e+08,5.10653e+09
388,1.36591e+08,5.13824e+09
389,1.37663e+08,5.13771e+09
390,1.38803e+08,5.1349e+09
391,1.42154e+08,5.05251e+09
392,1.46717e+08,4.93302e+09
393,1.43588e+08,5.07916e+09
394,1.46457e+08,5.01778e+09
395,1.46611e+08,5.05075e+09
396,1.45574e+08,5.12544e+09
397,1.46449e+08,5.13348e+09
398,1.46362e+08,5.17544e+09
399,1.47787e+08,5.16424e+09
400,1.81503e+08,4.23663e+09
401,1.57304e+08,4.92509e+09
402,1.50787e+08,5.17648e+09
403,1.553e+08,5.06365e+09
404,1.52907e+08,5.18127e+09
405,1.56858e+08,5.08833e+09
406,1.55757e+08,5.16234e+09
407,1.63198e+08,4.96344e+09
408,1.61029e+08,5.06746e+09
409,1.61665e+08,5.0847e+09
410,1.59995e+08,5.17554e+09
411,1.66926e+08,4.99701e+09
412,1.68119e+08,4.99785e+09
413,1.67144e+08,5.06367e+09
414,1.68003e+08,5.07445e+09
415,1.682e+08,5.10533e+09
416,2.32543e+08,3.71945e+09
417,1.7195e+08,5.06651e+09
418,1.71333e+08,5.12138e+09
419,1.74066e+08,5.07723e+09
420,1.74625e+08,5.09728e+09
421,1.76254e+08,5.08634e+09
422,1.76331e+08,5.12041e+09
423,1.78965e+08,5.08099e+09
424,1.86306e+08,4.91547e+09
425,1.80923e+08,5.09759e+09
426,1.80481e+08,5.1462e+09
427,1.85422e+08,5.04443e+09
428,1.85514e+08,5.0774e+09
429,1.8919e+08,5.01373e+09
430,1.86271e+08,5.12799e+09
431,1.89369e+08,5.07936e+09
432,2.48342e+08,3.90019e+09
433,1.91993e+08,5.07997e+09
434,1.93631e+08,5.07196e+09
435,1.95508e+08,5.05805e+09
436,1.96457e+08,5.0684e+09
437,2.00273e+08,5.0061e+09
438,1.97834e+08,5.10268e+09
439,2.01155e+08,5.05286e+09
440,2.12256e+08,4.8214e+09
441,2.07541e+08,4.96461e+09
442,2.02496e+08,5.12298e+09
443,2.11221e+08,4.94475e+09
444,2.07507e+08,5.06742e+09
445,2.08415e+08,5.07948e+09
446,2.10181e+08,5.07082e+09
447,2.11117e+08,5.08238e+09
448,2.97388e+08,3.63225e+09
449,2.16568e+08,5.02121e+09
450,2.15561e+08,5.07844e+09
451,2.18119e+08,5.05241e+09
452,2.22603e+08,4.98363e+09
453,2.22015e+08,5.03006e+09
454,2.20588e+08,5.09617e+09
455,2.26926e+08,4.98664e+09
456,2.40888e+08,4.72864e+09
