n,time,FLOPs
191,8.62937e+07,9.71489e+08
192,8.84351e+07,9.62919e+08
193,8.87017e+07,9.75091e+08
194,8.9881e+07,9.7732e+08
195,9.18772e+07,9.70933e+08
196,9.18539e+07,9.86185e+08
197,9.23209e+07,9.96279e+08
198,9.46394e+07,9.86735e+08
199,9.58843e+07,9.88742e+08
200,9.45927e+07,1.01741e+09
201,9.60784e+07,1.01677e+09
202,9.72562e+07,1.01951e+09
203,1.00542e+08,1.0009e+09
204,1.00476e+08,1.01642e+09
205,1.02057e+08,1.01544e+09
206,1.02942e+08,1.02151e+09
207,1.05008e+08,1.01606e+09
208,1.07443e+08,1.00748e+09
209,1.08956e+08,1.00787e+09
210,1.10823e+08,1.00518e+09
211,1.11379e+08,1.0145e+09
212,1.13207e+08,1.01237e+09
213,1.1419e+08,1.01791e+09
214,1.15552e+08,1.02014e+09
215,1.16931e+08,1.02229e+09
216,1.17839e+08,1.02863e+09
217,1.18839e+08,1.03419e+09
218,1.22382e+08,1.01819e+09
219,1.27779e+08,9.88656e+08
220,1.27089e+08,1.00769e+09
221,1.29511e+08,1.00238e+09
222,1.32428e+08,9.93663e+08
223,1.30901e+08,1.01889e+09
224,1.38543e+08,9.75683e+08
225,1.363e+08,1.00507e+09
226,1.36635e+08,1.01603e+09
227,1.37668e+08,1.02183e+09
228,1.39046e+08,1.02513e+09
229,1.43481e+08,1.00656e+09
230,1.43409e+08,1.02031e+09
231,1.47967e+08,1.00182e+09
232,1.52075e+08,9.87466e+08
233,1.50616e+08,1.00997e+09
234,1.51604e+08,1.01636e+09
235,1.535e+08,1.01671e+09
236,1.57389e+08,1.0043e+09
237,1.57215e+08,1.01823e+09
238,1.59401e+08,1.01702e+09
239,1.60565e+08,1.02243e+09
240,1.6421e+08,1.01232e+09
241,1.66709e+08,1.00965e+09
242,1.69429e+08,1.00585e+09
243,1.71913e+08,1.00365e+09
244,1.80262e+08,9.69025e+08
245,1.76766e+08,1.00038e+09
246,1.80253e+08,9.93086e+08
247,1.81399e+08,9.98886e+08
248,1.85233e+08,9.90129e+08
249,1.88365e+08,9.85485e+08
250,1.86956e+08,1.00492e+09
251,1.89464e+08,1.00355e+09
252,1.97824e+08,9.7267e+08
253,1.96405e+08,9.91395e+08
254,1.99241e+08,9.88914e+08
255,1.97522e+08,1.00934e+09
256,1.99914e+08,1.00903e+09
257,2.12082e+08,9.62324e+08
258,2.10398e+08,9.81383e+08
259,2.07273e+08,1.0078e+09
260,2.14699e+08,9.84251e+08
261,2.1913e+08,9.75512e+08
262,2.23704e+08,9.66583e+08
263,2.18412e+08,1.00138e+09
264,2.25683e+08,9.80204e+08
265,2.24412e+08,9.96991e+08
266,2.29941e+08,9.84067e+08
267,2.23582e+08,1.02351e+09
268,2.25417e+08,1.02662e+09
269,2.30182e+08,1.01666e+09
270,2.30196e+08,1.02796e+09
271,2.38033e+08,1.0052e+09
272,2.45585e+08,9.8511e+08
273,2.48996e+08,9.82364e+08
274,2.4687e+08,1.00174e+09
275,2.455e+08,1.01839e+09
276,2.57856e+08,9.80204e+08
277,2.60113e+08,9.82294e+08
278,2.53683e+08,1.01813e+09
279,2.66046e+08,9.8133e+08
280,2.68883e+08,9.81447e+08
281,2.65479e+08,1.00471e+09
282,2.67282e+08,1.00862e+09
283,2.71417e+08,1.00385e+09
284,2.81759e+08,9.77287e+08
285,2.80246e+08,9.92975e+08
286,2.89805e+08,9.7036e+08
287,2.91302e+08,9.75526e+08
288,2.8418e+08,1.01046e+09
289,2.8322e+08,1.02448e+09
290,2.88639e+08,1.01571e+09
291,2.90946e+08,1.01811e+09
292,2.96933e+08,1.00789e+09
293,2.99061e+08,1.01103e+09
294,3.06642e+08,9.9616e+08
295,3.05577e+08,1.00986e+09
296,3.13836e+08,9.93315e+08
297,3.0656e+08,1.02722e+09
298,3.11905e+08,1.01985e+09
299,3.15538e+08,1.01828e+09
300,3.24721e+08,9.99444e+08
301,3.25616e+08,1.00669e+09
302,3.40568e+08,9.72112e+08
303,3.38653e+08,9.87348e+08
304,3.33494e+08,1.01258e+09
305,3.36355e+08,1.0139e+09
306,3.48858e+08,9.87201e+08
307,3.49145e+08,9.96086e+08
308,3.47204e+08,1.01147e+09
309,3.46333e+08,1.02392e+09
310,3.52276e+08,1.01644e+09
311,3.51091e+08,1.02977e+09
312,3.5617e+08,1.0249e+09
313,3.58597e+08,1.02778e+09
314,3.74556e+08,9.93446e+08
315,3.7379e+08,1.00502e+09
316,3.68839e+08,1.02823e+09
317,3.76523e+08,1.01684e+09
318,3.80369e+08,1.01611e+09
319,3.87032e+08,1.00806e+09
320,3.88005e+08,1.01501e+09
321,3.84906e+08,1.0328e+09
322,4.0282e+08,9.96121e+08
323,4.10726e+08,9.86072e+08
324,4.06989e+08,1.00439e+09
325,4.15542e+08,9.9285e+08
326,4.07042e+08,1.02296e+09
327,4.14529e+08,1.01376e+09
328,4.22538e+08,1.00369e+09
329,4.32038e+08,9.90619e+08
330,4.26809e+08,1.01192e+09
331,4.25368e+08,1.0246e+09
332,4.30695e+08,1.02113e+09
333,4.33939e+08,1.02267e+09
334,4.503e+08,9.94416e+08
335,4.39974e+08,1.02692e+09
336,4.59448e+08,9.9222e+08
337,4.51763e+08,1.01813e+09
338,4.61465e+08,1.00562e+09
339,4.60229e+08,1.01729e+09
340,4.67982e+08,1.00932e+09
341,4.85915e+08,9.80664e+08
342,4.77494e+08,1.00676e+09
343,4.79516e+08,1.01133e+09
344,4.82266e+08,1.01438e+09
345,4.92146e+08,1.00271e+09
346,4.97561e+08,1.00044e+09
347,5.01551e+08,1.00111e+09
348,5.15843e+08,9.81804e+08
349,5.26811e+08,9.69671e+08
350,5.33128e+08,9.66438e+08
351,5.38164e+08,9.65621e+08
352,5.20119e+08,1.00768e+09
353,5.26846e+08,1.00331e+09
354,5.38203e+08,9.90507e+08
355,5.34563e+08,1.00572e+09
356,5.5773e+08,9.72113e+08
357,5.53615e+08,9.8761e+08
358,5.67692e+08,9.71234e+08
359,5.71828e+08,9.72308e+08
360,5.64029e+08,9.94009e+08
361,5.68055e+08,9.95207e+08
362,5.7055e+08,9.99108e+08
363,5.72031e+08,1.0048e+09
364,5.92819e+08,9.77596e+08
365,5.90629e+08,9.89326e+08
366,5.95086e+08,9.90006e+08
367,6.02525e+08,9.85815e+08
368,6.02851e+08,9.93355e+08
369,6.04517e+08,9.98711e+08
370,6.07088e+08,1.00259e+09
371,6.22961e+08,9.84978e+08
372,6.30788e+08,9.80641e+08
373,6.29739e+08,9.90214e+08
374,6.35126e+08,9.89729e+08
375,6.343e+08,9.98985e+08
376,6.45284e+08,9.89854e+08
377,6.65529e+08,9.67418e+08
378,6.59378e+08,9.84229e+08
379,6.70061e+08,9.76241e+08
380,6.68876e+08,9.8573e+08
381,6.72739e+08,9.87823e+08
382,6.74509e+08,9.93005e+08
383,6.84404e+08,9.86351e+08
384,6.85509e+08,9.92492e+08
385,6.97088e+08,9.83647e+08
386,7.03677e+08,9.82047e+08
387,7.21548e+08,9.65184e+08
388,7.19687e+08,9.75197e+08
389,7.20576e+08,9.81541e+08
390,7.18884e+08,9.91455e+08
391,7.28177e+08,9.86346e+08
392,7.41297e+08,9.76339e+08
393,7.41566e+08,9.8347e+08
394,7.42987e+08,9.89098e+08
395,7.60574e+08,9.73599e+08
396,7.79016e+08,9.57786e+08
397,7.86125e+08,9.5633e+08
398,7.73426e+08,9.79392e+08
399,7.96487e+08,9.5822e+08
400,8.03726e+08,9.56744e+08
401,7.8923e+08,9.81639e+08
402,7.91368e+08,9.86327e+08
403,7.95339e+08,9.88741e+08
404,7.99913e+08,9.9042e+08
405,8.0907e+08,9.86497e+08
406,8.35029e+08,9.62924e+08
407,8.21425e+08,9.86121e+08
408,8.23405e+08,9.91015e+08
409,8.34846e+08,9.84636e+08
410,8.35321e+08,9.91308e+08
411,8.49155e+08,9.82308e+08
412,8.53109e+08,9.84907e+08
413,8.57783e+08,9.86687e+08
414,8.62256e+08,9.88713e+08
415,8.74273e+08,9.82203e+08
416,8.86363e+08,9.75824e+08
417,8.99667e+08,9.6834e+08
418,9.00838e+08,9.74053e+08
419,9.07001e+08,9.74392e+08
420,9.11404e+08,9.76641e+08
421,9.05797e+08,9.8972e+08
422,9.09294e+08,9.92953e+08
423,9.29966e+08,9.77796e+08
424,9.41034e+08,9.73163e+08
425,9.60751e+08,9.59948e+08
426,9.63358e+08,9.64121e+08
427,9.53106e+08,9.81368e+08
428,9.60805e+08,9.80358e+08
429,9.64451e+08,9.8351e+08
430,9.70055e+08,9.8468e+08
431,9.84681e+08,9.76835e+08
432,1.00806e+09,9.6083e+08
433,1.01152e+09,9.6421e+08
434,9.95878e+08,9.86153e+08
435,1.00487e+09,9.84098e+08
436,1.0253e+09,9.71152e+08
437,1.04561e+09,9.58854e+08
438,1.04055e+09,9.70147e+08
439,1.04473e+09,9.7289e+08
440,1.05513e+09,9.699e+08
441,1.07437e+09,9.59039e+08
442,1.06566e+09,9.73465e+08
443,1.08921e+09,9.58898e+08
444,1.10868e+09,9.4845e+08
445,1.08429e+09,9.76341e+08
446,1.11037e+09,9.59857e+08
447,1.10544e+09,9.70631e+08
448,1.12724e+09,9.58256e+08
449,1.11375e+09,9.76375e+08
450,1.12576e+09,9.7242e+08
451,1.1305e+09,9.74813e+08
452,1.15165e+09,9.6329e+08
453,1.15807e+09,9.64319e+08
454,1.1596e+09,9.69433e+08
455,1.16027e+09,9.75285e+08
456,1.1827e+09,9.63113e+08
457,1.18662e+09,9.66255e+08
458,1.18153e+09,9.76806e+08
459,1.19129e+09,9.75158e+08
460,1.21555e+09,9.61951e+08
461,1.20757e+09,9.74637e+08
462,1.21543e+09,9.74647e+08
463,1.22224e+09,9.75522e+08
464,1.23682e+09,9.70277e+08
465,1.23643e+09,9.76871e+08
466,1.24364e+09,9.77486e+08
467,1.25559e+09,9.74426e+08
