n,time,FLOPs
214,4.93198e+06,2.39009e+10
215,4.57695e+06,2.61174e+10
216,4.0418e+06,2.99897e+10
217,4.59243e+06,2.67619e+10
218,4.50573e+06,2.76554e+10
219,4.84982e+06,2.60482e+10
220,4.39943e+06,2.91098e+10
221,4.89251e+06,2.65343e+10
222,4.76741e+06,2.76016e+10
223,5.22168e+06,2.55422e+10
224,5.53418e+06,2.44253e+10
225,5.24817e+06,2.61027e+10
226,5.12252e+06,2.71009e+10
227,5.53696e+06,2.54064e+10
228,6.88095e+06,2.07152e+10
229,5.58196e+06,2.58731e+10
230,5.43925e+06,2.6901e+10
231,5.70769e+06,2.59714e+10
232,6.59952e+06,2.27545e+10
233,5.77486e+06,2.63414e+10
234,5.91588e+06,2.60457e+10
235,6.07499e+06,2.56899e+10
236,7.57275e+06,2.08729e+10
237,6.03642e+06,2.65193e+10
238,6.17004e+06,2.62746e+10
239,6.33201e+06,2.59263e+10
240,6.81082e+06,2.44073e+10
241,6.4289e+06,2.61816e+10
242,6.52496e+06,2.61184e+10
243,6.67557e+06,2.58467e+10
244,7.30776e+06,2.39032e+10
245,6.85507e+06,2.5796e+10
246,6.90866e+06,2.59104e+10
247,6.97231e+06,2.5988e+10
248,8.61113e+06,2.12986e+10
249,7.24037e+06,2.56383e+10
250,7.87101e+06,2.38692e+10
251,7.7476e+06,2.45414e+10
252,8.37251e+06,2.2982e+10
253,8.06676e+06,2.4138e+10
254,8.17007e+06,2.41163e+10
255,9.03367e+06,2.20693e+10
256,7.90686e+06,2.5512e+10
257,8.12706e+06,2.51126e+10
258,7.92937e+06,2.60401e+10
259,8.43535e+06,2.47637e+10
260,9.66102e+06,2.18732e+10
261,8.54604e+06,2.50132e+10
262,8.6598e+06,2.49692e+10
263,8.64479e+06,2.52999e+10
264,8.2624e+06,2.67737e+10
265,9.14444e+06,2.4467e+10
266,8.87244e+06,2.55034e+10
267,1.11162e+07,2.0586e+10
268,1.10907e+07,2.08659e+10
269,9.48777e+06,2.4665e+10
270,1.16593e+07,2.02956e+10
271,1.05779e+07,2.26198e+10
272,9.20997e+06,2.6268e+10
273,1.19182e+07,2.05236e+10
274,1.10981e+07,2.22831e+10
275,1.07755e+07,2.32024e+10
276,1.15744e+07,2.18371e+10
277,1.08531e+07,2.35423e+10
278,1.13105e+07,2.28357e+10
279,1.14876e+07,2.2727e+10
280,1.21608e+07,2.17004e+10
281,1.11332e+07,2.39582e+10
282,1.25812e+07,2.14277e+10
283,1.2229e+07,2.228e+10
284,1.17866e+07,2.33622e+10
285,1.1392e+07,2.44274e+10
286,1.17596e+07,2.39137e+10
287,1.18173e+07,2.40471e+10
