n,time,FLOPs
2,173,3.46821e+08
4,239,1.80753e+09
6,344,4.0814e+09
8,773,4.22251e+09
10,1216,5.18092e+09
12,1871,5.77231e+09
14,2976,5.72984e+09
16,3789,6.68884e+09
18,5208,6.90553e+09
20,6846,7.18668e+09
22,8877,7.36059e+09
24,11624,7.28424e+09
26,14570,7.37708e+09
28,18872,7.10386e+09
30,23426,7.03065e+09
32,26347,7.57885e+09
34,32168,7.43882e+09
36,36835,7.70528e+09
38,44994,7.41352e+09
40,51535,7.54439e+09
42,62330,7.21675e+09
44,88995,5.80833e+09
46,80476,7.3359e+09
48,90980,7.36936e+09
50,105102,7.20728e+09
52,116428,7.31577e+09
54,131385,7.25754e+09
56,148799,7.14456e+09
58,163953,7.20184e+09
60,219742,5.94697e+09
62,204916,7.03459e+09
64,231560,6.84553e+09
66,257686,6.74481e+09
68,287839,6.60252e+09
70,310022,6.68565e+09
72,394381,5.71792e+09
74,367095,6.66795e+09
76,398971,6.64505e+09
78,433073,6.61682e+09
80,473025,6.53496e+09
82,507004,6.5648e+09
84,547208,6.53754e+09
86,592252,6.48123e+09
88,674137,6.09975e+09
90,719267,6.11498e+09
92,725452,6.4753e+09
94,780436,6.4195e+09
96,834071,6.39761e+09
98,899883,6.30745e+09
100,946914,6.36805e+09
102,1.01402e+06,6.31001e+09
104,1.07918e+06,6.28405e+09
106,1.14656e+06,6.26201e+09
108,1.24623e+06,6.09299e+09
110,1.30381e+06,6.15296e+09
112,1.36456e+06,6.20507e+09
114,1.42813e+06,6.25171e+09
116,1.53737e+06,6.11807e+09
118,1.68293e+06,5.88256e+09
120,1.78794e+06,5.82303e+09
122,1.87326e+06,5.83995e+09
124,1.95772e+06,5.86697e+09
126,2.0564e+06,5.85971e+09
128,2.15815e+06,5.85319e+09
130,2.27077e+06,5.82742e+09
132,2.36927e+06,5.84657e+09
134,2.5087e+06,5.7761e+09
136,2.80394e+06,5.40247e+09
138,2.72388e+06,5.80992e+09
140,2.84227e+06,5.81324e+09
142,2.97175e+06,5.80137e+09
144,3.0509e+06,5.89272e+09
146,3.1897e+06,5.87415e+09
148,3.3578e+06,5.81229e+09
150,3.46721e+06,5.8599e+09
152,3.61166e+06,5.8533e+09
154,3.78551e+06,5.8076e+09
156,3.87241e+06,5.90111e+09
158,4.03277e+06,5.88696e+09
160,4.14635e+06,5.94566e+09
162,4.33338e+06,5.90484e+09
164,4.46807e+06,5.94135e+09
166,4.63082e+06,5.94462e+09
168,4.82715e+06,5.91125e+09
170,4.98589e+06,5.92968e+09
172,5.21875e+06,5.8672e+09
174,5.43593e+06,5.83138e+09
176,5.59231e+06,5.86584e+09
178,5.75879e+06,5.89248e+09
180,5.9648e+06,5.88271e+09
182,6.18559e+06,5.86375e+09
184,6.3886e+06,5.86648e+09
186,6.63155e+06,5.83769e+09
188,6.8738e+06,5.81542e+09
190,7.04916e+06,5.85351e+09
192,7.27177e+06,5.85523e+09
194,7.53744e+06,5.82708e+09
196,7.70933e+06,5.87502e+09
198,8.01827e+06,5.8232e+09
200,8.22968e+06,5.84713e+09
202,8.57672e+06,5.7804e+09
204,8.79098e+06,5.80855e+09
206,9.01686e+06,5.8311e+09
208,9.41338e+06,5.74961e+09
210,9.63839e+06,5.7788e+09
212,1.00657e+07,5.69297e+09
214,1.03992e+07,5.66767e+09
216,1.06837e+07,5.67278e+09
218,1.10325e+07,5.64731e+09
220,1.13238e+07,5.65474e+09
222,1.16527e+07,5.64626e+09
224,1.20094e+07,5.62784e+09
226,1.22157e+07,5.68221e+09
228,1.25518e+07,5.67805e+09
230,1.29225e+07,5.66149e+09
232,1.32657e+07,5.66005e+09
234,1.37478e+07,5.60391e+09
236,1.39432e+07,5.66817e+09
238,1.43967e+07,5.6303e+09
240,1.47731e+07,5.62621e+09
242,1.50994e+07,5.64332e+09
244,1.56231e+07,5.59041e+09
246,1.59134e+07,5.62438e+09
248,1.63009e+07,5.62562e+09
250,1.69335e+07,5.54743e+09
252,1.7592e+07,5.46887e+09
254,1.82229e+07,5.40615e+09
256,1.90271e+07,5.30086e+09
258,1.89732e+07,5.44141e+09
260,1.92534e+07,5.48779e+09
262,1.98277e+07,5.4527e+09
264,2.04637e+07,5.40507e+09
266,2.09949e+07,5.38887e+09
268,2.19499e+07,5.27148e+09
270,2.2471e+07,5.26531e+09
272,2.29103e+07,5.27989e+09
274,2.35118e+07,5.25908e+09
276,2.3984e+07,5.26918e+09
278,2.42785e+07,5.31918e+09
280,2.50604e+07,5.26516e+09
282,2.57734e+07,5.22994e+09
284,2.63915e+07,5.21681e+09
286,2.70422e+07,5.19956e+09
288,2.69205e+07,5.33333e+09
290,2.73126e+07,5.36698e+09
292,2.80508e+07,5.33455e+09
294,2.88883e+07,5.287e+09
296,2.9892e+07,5.21441e+09
298,3.06508e+07,5.18903e+09
300,3.15316e+07,5.14627e+09
302,3.15753e+07,5.24255e+09
304,3.24547e+07,5.20246e+09
306,3.26794e+07,5.26927e+09
308,3.3812e+07,5.19323e+09
310,3.41945e+07,5.23576e+09
312,3.52543e+07,5.17723e+09
314,3.58546e+07,5.18903e+09
316,4.92787e+07,3.84804e+09
318,5.0712e+07,3.8107e+09
320,3.74911e+07,5.25233e+09
322,3.87044e+07,5.18362e+09
324,4.05646e+07,5.03859e+09
326,4.03544e+07,5.15916e+09
328,4.16111e+07,5.09595e+09
330,4.28686e+07,5.03745e+09
332,4.30865e+07,5.10362e+09
334,4.46576e+07,5.01355e+09
336,4.69236e+07,4.85762e+09
338,4.77047e+07,4.86387e+09
340,5.01002e+07,4.71397e+09
